DATE,SHOPPER_ID,SHOPPER_BASKET,STORE_ID,ZIP_CODE,MANU_ID,BRAND_ID,SUB_BRAND_ID,PRODUCT,SPECIES,FOOD_TYPE,BASE_PRICE,PRICE,PROMO_FLAG,UNITS,PRICE_TIER,PACKAGE_SIZE,FEEDING_PHILOSOPHY,NATURAL_CLAIM,TEXTURE_FORMAT,LIFESTAGE
2021-06-03,2857699,2857699A_42329900,103,43920,EPICUREAN,MEOW BITE,MEOW BITE TENDER,124391176880,CAT,DRY,3.99,2.99,1,1,MAINSTREAM,2.0 - 5.9 LBS,DRY CAT B&B,NON NATURAL,KIBBLE,UNSPECIFIED
2021-08-21,2857699,2857699A_39163837,103,43920,NUTRIWISE INC,LICKMIX,LICKMIX SURF,7500015051,CAT,DRY,4.49,4.49,0,1,MAINSTREAM,2.0 - 5.9 LBS,DRY CAT B&B,NON NATURAL,KIBBLE,UNSPECIFIED
2021-10-16,2857699,2857699A_22740438,103,43920,EPICUREAN,MEOW BITE,MEOW BITE TENDER,124391224688,CAT,DRY,5.25,5.25,0,1,MAINSTREAM,2.0 - 5.9 LBS,DRY CAT B&B,NON NATURAL,KIBBLE,UNSPECIFIED
2021-12-02,2857699,2857699A_16994189,103,43920,EPICUREAN,MEOW BITE,MEOW BITE TENDER,124391177868,CAT,DRY,14.81,14.81,0,1,MAINSTREAM,13.0 - 16.9 LBS,DRY CAT B&B,NON NATURAL,KIBBLE,UNSPECIFIED
2022-01-01,2857699,2857699A_41624771,103,43920,NUTRIWISE INC,WHOLES PREMIUM,WHOLES PREMIUM ORIGINALS,2670021147,CAT,DRY,10.99,10.99,0,1,VALUE,13.0 - 16.9 LBS,DRY CAT B&B,NON NATURAL,KIBBLE,ADULT
2022-01-16,2857699,2857699A_21235739,103,43920,EPICUREAN,MEOW BITE,MEOW BITE TENDER,124391176875,CAT,DRY,14.99,14.99,0,1,MAINSTREAM,13.0 - 16.9 LBS,DRY CAT B&B,NON NATURAL,KIBBLE,UNSPECIFIED
2022-12-04,2857699,2857699A_39410000,103,43920,EPICUREAN,MEOW BITE,MEOW BITE TENDER,124391225223,CAT,DRY,18.24,18.24,0,1,MAINSTREAM,13.0 - 16.9 LBS,DRY CAT B&B,NON NATURAL,KIBBLE,UNSPECIFIED
2020-05-09,2857704,2857704A_47636413,126,15074,NUTRIWISE INC,LICKMIX,LICKMIX INDOOR,7500086093,CAT,WET,0.55,0.41,1,4,MAINSTREAM,MULTI SRV 101.0-184.9G,WET CAT B&B,NON NATURAL,CIG,ADULT
2021-12-16,2857704,2857704A_20973720,126,15074,NUTRIWISE INC,FISH STIX,FISH STIX GRAVY LOVERS,7500086771,CAT,WET,0.74,0.74,0,8,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,CIG,ALL LIFE STAGES
2019-08-11,2857706,2857706A_37326473,6,15642,NUTRIWISE INC,FISH STIX,FISH STIX BROTHS,7500144063,CAT,WET,14.64,10.98,1,1,HYPER PREMIUM,JUMBO MULTI SRV 185G+,WET CAT CULINRY RCPS,NON NATURAL,COMPLMNT INCLSN,UNSPECIFIED
2019-09-14,2857706,2857706A_17490208,6,15642,NUTRIWISE INC,FISH STIX,FISH STIX GRILLED,7500122726,CAT,WET,15.83,15.83,0,1,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,CIG,ADULT
2019-12-12,2857706,2857706A_23199198,6,15642,EVER FRESH,FUR TREATS,FUR TREATS,3041999670,CAT,WET,1.65,1.65,0,3,SUPER PREMIUM,JUMBO MULTI SRV 185G+,WET CAT CULINRY RCPS,NON NATURAL,COMPLMNT LIQUID,KITTEN
2020-02-14,2857706,2857706A_29271039,6,15642,EVER FRESH,FUR TREATS,FUR TREATS,3041999670,CAT,WET,1.64,1.64,0,3,SUPER PREMIUM,JUMBO MULTI SRV 185G+,WET CAT CULINRY RCPS,NON NATURAL,COMPLMNT LIQUID,KITTEN
2020-03-12,2857706,2857706A_45355325,6,15642,NUTRIWISE INC,FISH STIX,FISH STIX GRAVY LOVERS,7500086768,CAT,WET,0.65,0.65,0,24,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,CIG,ADULT
2020-03-12,2857706,2857706A_45355325,6,15642,NUTRIWISE INC,FISH STIX,FISH STIX GRILLED,7500015126,CAT,WET,0.65,0.65,0,24,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,CIG,UNSPECIFIED
2020-03-27,2857706,2857706A_41180371,6,15642,NUTRIWISE INC,LICKMIX,LICKMIX PRIME,7500086700,CAT,WET,12.99,9.74,1,1,MAINSTREAM,MULTI SRV 101.0-184.9G,WET CAT B&B,NON NATURAL,CIG,ADULT
2020-04-09,2857706,2857706A_37384047,6,15642,NUTRIWISE INC,FISH STIX,FISH STIX GRAVY LOVERS,7500087009,CAT,WET,15.49,15.49,0,1,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,CIG,ADULT
2020-11-20,2857706,2857706A_25840668,6,15642,EVER FRESH,FUR TREATS,FUR TREATS,3041999670,CAT,WET,1.64,1.64,0,2,SUPER PREMIUM,JUMBO MULTI SRV 185G+,WET CAT CULINRY RCPS,NON NATURAL,COMPLMNT LIQUID,KITTEN
2020-11-20,2857706,2857706A_25840668,6,15642,NUTRIWISE INC,FISH STIX,FISH STIX GRAVY LOVERS,7500087009,CAT,WET,15.49,15.49,0,1,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,CIG,ADULT
2020-12-23,2857706,2857706A_17145833,6,15642,NUTRIWISE INC,FISH STIX,FISH STIX FLAKED,7500064326,CAT,WET,0.65,0.65,0,2,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,LOAF/PATE,UNSPECIFIED
2020-12-23,2857706,2857706A_17145833,6,15642,NUTRIWISE INC,FISH STIX,FISH STIX GRAVY LOVERS,7500087009,CAT,WET,15.49,15.49,0,1,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,CIG,ADULT
2020-12-23,2857706,2857706A_17145833,6,15642,NUTRIWISE INC,FISH STIX,FISH STIX FLAKED,7500064311,CAT,WET,0.65,0.65,0,4,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,LOAF/PATE,UNSPECIFIED
2020-12-23,2857706,2857706A_17145833,6,15642,NUTRIWISE INC,LICKMIX,LICKMIX INDOOR,7500086115,CAT,WET,0.55,0.55,0,3,MAINSTREAM,MULTI SRV 101.0-184.9G,WET CAT B&B,NON NATURAL,CIG,ADULT
2021-03-12,2857706,2857706A_28151771,6,15642,NUTRIWISE INC,FISH STIX,FISH STIX BROTHS,7500043637,CAT,WET,1.23,1.23,0,8,HYPER PREMIUM,TRIAL 0-2OZ,WET CAT CULINRY RCPS,NON NATURAL,COMPLMNT INCLSN,UNSPECIFIED
2021-10-19,2857706,2857706A_12289982,6,15642,NUTRIWISE INC,WHOLES PREMIUM,WHOLES PREMIUM ORIGINALS,2670021513,CAT,DRY,15.59,15.59,0,1,VALUE,17.0 - 22.9 LBS,DRY CAT B&B,NON NATURAL,KIBBLE,ADULT
2021-12-12,2857706,2857706A_18691470,6,15642,NUTRIWISE INC,WHOLES SIMPLE,WHOLES SIMPLE CORE,2670085677,CAT,DRY,8.99,8.99,0,2,PREMIUM,2.0 - 5.9 LBS,DRY CAT CSTMIZD CARE,NON NATURAL,KIBBLE,ADULT
2021-12-12,2857706,2857706A_18691470,6,15642,NUTRIWISE INC,FISH STIX,FISH STIX MEDLEY,7500075497,CAT,WET,0.99,0.99,0,24,SUPER PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,CIG,ADULT
2021-12-15,2857706,2857706A_34666656,6,15642,NUTRIWISE INC,FISH STIX,FISH STIX GRILLED,7500015126,CAT,WET,0.74,0.74,0,24,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,CIG,UNSPECIFIED
2021-12-15,2857706,2857706A_34666656,6,15642,NUTRIWISE INC,WHOLES SIMPLE,WHOLES SIMPLE CORE,2670085677,CAT,DRY,8.99,8.99,0,1,PREMIUM,2.0 - 5.9 LBS,DRY CAT CSTMIZD CARE,NON NATURAL,KIBBLE,ADULT
2021-12-22,2857706,2857706A_10706522,6,15642,NUTRIWISE INC,WHOLES SIMPLE,WHOLES SIMPLE CORE,2670085677,CAT,DRY,8.99,8.99,0,2,PREMIUM,2.0 - 5.9 LBS,DRY CAT CSTMIZD CARE,NON NATURAL,KIBBLE,ADULT
2021-12-22,2857706,2857706A_10706522,6,15642,NUTRIWISE INC,FISH STIX,FISH STIX GRAVY LOVERS,7500086765,CAT,WET,0.75,0.75,0,15,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,CIG,ALL LIFE STAGES
2022-02-11,2857706,2857706A_18460288,6,15642,NUTRIWISE INC,FISH STIX,FISH STIX GRAVY LOVERS,7500086765,CAT,WET,0.75,0.75,0,20,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,CIG,ALL LIFE STAGES
2022-02-11,2857706,2857706A_18460288,6,15642,EVER FRESH,FUR TREATS,FUR TREATS,3041999670,CAT,WET,1.79,0.9,1,6,SUPER PREMIUM,JUMBO MULTI SRV 185G+,WET CAT CULINRY RCPS,NON NATURAL,COMPLMNT LIQUID,KITTEN
2019-09-20,2857712,2857712A_14418480,241,16335,WELL SPRING,PRIMAL,PRIMAL HOMESTYLE,126036465743,DOG,WET,2.47,2.47,0,1,ULTRA PREMIUM,CAN LRG 11.0-19.9OZ,WET DOG ING TRNSPRNCY,NATURAL,LOAF/PATE,UNSPECIFIED
2019-09-20,2857712,2857712A_14418480,241,16335,WELL SPRING,PRIMAL,PRIMAL HOMESTYLE,126036465740,DOG,WET,2.49,2.49,0,2,ULTRA PREMIUM,CAN LRG 11.0-19.9OZ,WET DOG ING TRNSPRNCY,NATURAL,LOAF/PATE,UNSPECIFIED
2019-09-20,2857712,2857712A_14418480,241,16335,EPICUREAN,YUMMY MORSELS,YUMMY MORSELS CORE,10678500242,DOG,DRY,17.99,17.99,0,1,PREMIUM,14 - 19.9 LBS,DRY DOG ING TRNSPRNCY,NATURAL,KIBBLE,UNSPECIFIED
2020-03-21,2857712,2857712A_24789412,4712,16354,NUTRIWISE INC,WHOLES FELINE,WHOLES FELINE NATURALS,2670021750,CAT,DRY,18.49,16.64,1,1,PREMIUM,13.0 - 16.9 LBS,DRY CAT ING TRNSPRNCY,NATURAL,KIBBLE,ALL LIFE STAGES
2020-03-21,2857712,2857712A_24789412,4712,16354,EPICUREAN,YUMMY MORSELS,YUMMY MORSELS DISH,10678501208,DOG,DRY,26.99,20.24,1,1,ULTRA PREMIUM,10 - 13.9 LBS,DRY DOG CULINRY RCPS,NATURAL,KIBBLE PL VEGGIES,UNSPECIFIED
2021-01-14,2857712,2857712A_11253153,235,16509,WELL SPRING,PRIMAL,PRIMAL LIFE,126036468392,DOG,DRY,7.99,5.99,1,1,SUPER PREMIUM,0 - 3.9 LBS,DRY DOG ING TRNSPRNCY,NATURAL,KIBBLE,ADULT
2021-01-14,2857712,2857712A_11253153,235,16509,WELL SPRING,PRIMAL ADVANCED,PRIMAL ADVANCED WILD CUTS,126036465458,DOG,WET,1.2,0.9,1,1,SUPER PREMIUM,PCH SML 0-8.9OZ,WET DOG ANCESTRAL,NATURAL,COMPLMNT INCLSN,UNSPECIFIED
2021-01-14,2857712,2857712A_11253153,235,16509,WELL SPRING,PRIMAL,PRIMAL LIFE,126036465731,DOG,DRY,16.79,15.11,1,1,SUPER PREMIUM,4 - 7.9 LBS,DRY DOG ING TRNSPRNCY,NATURAL,KIBBLE,ADULT
2021-01-14,2857712,2857712A_11253153,235,16509,WELL SPRING,PRIMAL ADVANCED,PRIMAL ADVANCED WILD CUTS,126036465461,DOG,WET,1.2,0.9,1,3,SUPER PREMIUM,PCH SML 0-8.9OZ,WET DOG ANCESTRAL,NATURAL,COMPLMNT INCLSN,UNSPECIFIED
2021-02-27,2857712,2857712A_38924448,241,16335,WELL SPRING,PRIMAL ADVANCED,PRIMAL ADVANCED WILD CUTS,126036465458,DOG,WET,1.47,1.47,0,2,SUPER PREMIUM,PCH SML 0-8.9OZ,WET DOG ANCESTRAL,NATURAL,COMPLMNT INCLSN,UNSPECIFIED
2021-02-27,2857712,2857712A_38924448,241,16335,WELL SPRING,PRIMAL,PRIMAL LIFE,126036465731,DOG,DRY,19.84,14.88,1,1,SUPER PREMIUM,4 - 7.9 LBS,DRY DOG ING TRNSPRNCY,NATURAL,KIBBLE,ADULT
2021-02-27,2857712,2857712A_38924448,241,16335,MARS,CESAR,CESAR CANINE CUISINE,3465003677,DOG,WET,1.09,1.09,0,1,PREMIUM,TRAY/TUB SML (0-4.9OZ),WET DOG CULINRY RCPS,NON NATURAL,LOAF/PATE,UNSPECIFIED
2021-02-27,2857712,2857712A_38924448,241,16335,WELL SPRING,PRIMAL ADVANCED,PRIMAL ADVANCED WILD CUTS,126036465461,DOG,WET,1.47,1.47,0,2,SUPER PREMIUM,PCH SML 0-8.9OZ,WET DOG ANCESTRAL,NATURAL,COMPLMNT INCLSN,UNSPECIFIED
2021-02-27,2857712,2857712A_38924448,241,16335,MARS,CESAR,CESAR CANINE CUISINE,3465002669,DOG,WET,1.09,1.09,0,1,PREMIUM,TRAY/TUB SML (0-4.9OZ),WET DOG CULINRY RCPS,NON NATURAL,LOAF/PATE,UNSPECIFIED
2021-03-24,2857712,2857712A_32025043,241,16335,WELL SPRING,PRIMAL ADVANCED,PRIMAL ADVANCED WILD CUTS,126036465458,DOG,WET,1.47,1.47,0,4,SUPER PREMIUM,PCH SML 0-8.9OZ,WET DOG ANCESTRAL,NATURAL,COMPLMNT INCLSN,UNSPECIFIED
2021-03-24,2857712,2857712A_32025043,241,16335,WELL SPRING,PRIMAL ADVANCED,PRIMAL ADVANCED WILD CUTS,126036465461,DOG,WET,1.46,1.46,0,4,SUPER PREMIUM,PCH SML 0-8.9OZ,WET DOG ANCESTRAL,NATURAL,COMPLMNT INCLSN,UNSPECIFIED
2021-05-07,2857712,2857712A_26457749,241,16335,WELL SPRING,PRIMAL,PRIMAL FAVORITE,128941501028,DOG,WET,2.98,2.98,0,1,ULTRA PREMIUM,CAN LRG 11.0-19.9OZ,WET DOG CULINRY RCPS,NATURAL,CIG,UNSPECIFIED
2021-05-07,2857712,2857712A_26457749,241,16335,WELL SPRING,PRIMAL,PRIMAL STEW,126036465779,DOG,WET,2.98,2.98,0,1,ULTRA PREMIUM,CAN LRG 11.0-19.9OZ,WET DOG ING TRNSPRNCY,NATURAL,CIG,UNSPECIFIED
2021-05-07,2857712,2857712A_26457749,241,16335,WELL SPRING,PRIMAL,PRIMAL STEW,126036465782,DOG,WET,2.98,2.98,0,1,ULTRA PREMIUM,CAN LRG 11.0-19.9OZ,WET DOG ING TRNSPRNCY,NATURAL,CIG,UNSPECIFIED
2021-05-11,2857712,2857712A_24901411,241,16335,WELL SPRING,PRIMAL ADVANCED,PRIMAL ADVANCED WILD CUTS,126036465458,DOG,WET,1.47,1.47,0,1,SUPER PREMIUM,PCH SML 0-8.9OZ,WET DOG ANCESTRAL,NATURAL,COMPLMNT INCLSN,UNSPECIFIED
2021-05-11,2857712,2857712A_24901411,241,16335,MARS,CESAR,CESAR SIMPLY CRAFTED,3465019853,DOG,WET,1.5,1.5,0,1,HYPER PREMIUM,TRAY/TUB SML (0-4.9OZ),WET DOG CULINRY RCPS,NON NATURAL,COMPLMNT INCLSN,ADULT
2021-05-11,2857712,2857712A_24901411,241,16335,MARS,CESAR,CESAR SIMPLY CRAFTED,3465018429,DOG,WET,1.5,1.5,0,1,HYPER PREMIUM,TRAY/TUB SML (0-4.9OZ),WET DOG CULINRY RCPS,NON NATURAL,COMPLMNT INCLSN,UNSPECIFIED
2021-05-11,2857712,2857712A_24901411,241,16335,WELL SPRING,PRIMAL ADVANCED,PRIMAL ADVANCED WILD CUTS,126036465461,DOG,WET,1.47,1.47,0,1,SUPER PREMIUM,PCH SML 0-8.9OZ,WET DOG ANCESTRAL,NATURAL,COMPLMNT INCLSN,UNSPECIFIED
2021-05-11,2857712,2857712A_24901411,241,16335,WELL SPRING,PRIMAL,PRIMAL FAVORITE,128941501028,DOG,WET,2.97,2.97,0,1,ULTRA PREMIUM,CAN LRG 11.0-19.9OZ,WET DOG CULINRY RCPS,NATURAL,CIG,UNSPECIFIED
2021-05-20,2857712,2857712A_30516074,241,16335,EPICUREAN,YUMMY MORSELS,YUMMY MORSELS ,10678501011,DOG,WET,2.29,2.29,0,2,SUPER PREMIUM,TRAY/TUB LRG (8-10.9OZ),WET DOG ING TRNSPRNCY,NATURAL,CIG,UNSPECIFIED
2021-05-20,2857712,2857712A_30516074,241,16335,EPICUREAN,YUMMY MORSELS,YUMMY MORSELS CORE,10678500242,DOG,DRY,16.99,12.74,1,1,PREMIUM,14 - 19.9 LBS,DRY DOG ING TRNSPRNCY,NATURAL,KIBBLE,UNSPECIFIED
2021-08-17,2857712,2857712A_42242584,241,16335,EPICUREAN,YUMMY MORSELS,YUMMY MORSELS ,10678501008,DOG,WET,2.49,2.49,0,2,SUPER PREMIUM,TRAY/TUB LRG (8-10.9OZ),WET DOG ING TRNSPRNCY,NATURAL,CIG,UNSPECIFIED
2021-08-17,2857712,2857712A_42242584,241,16335,EPICUREAN,YUMMY MORSELS,YUMMY MORSELS LIFE,10678614278,DOG,DRY,19.99,19.99,0,1,PREMIUM,14 - 19.9 LBS,DRY DOG ING TRNSPRNCY,NATURAL,KIBBLE,ADULT
2021-11-01,2857712,2857712A_41938789,241,16335,NUTRIWISE INC,WHOLES FELINE,WHOLES FELINE NATURALS,2670016980,CAT,DRY,10.85,10.85,0,1,PREMIUM,6.0 - 9.9 LBS,DRY CAT ING TRNSPRNCY,NATURAL,KIBBLE,ALL LIFE STAGES
2021-11-18,2857712,2857712A_37679797,241,16335,EPICUREAN,YUMMY MORSELS,YUMMY MORSELS ,10678501011,DOG,WET,2.49,2.49,0,2,SUPER PREMIUM,TRAY/TUB LRG (8-10.9OZ),WET DOG ING TRNSPRNCY,NATURAL,CIG,UNSPECIFIED
2021-11-18,2857712,2857712A_37679797,241,16335,MARS,CESAR,CESAR FILETS IN GRAVY,3465035306,DOG,WET,12.82,12.82,0,1,PREMIUM,TRAY/TUB SML (0-4.9OZ),WET DOG CULINRY RCPS,NON NATURAL,CIG,UNSPECIFIED
2021-12-15,2857712,2857712A_41011736,241,16335,MARS,CESAR,CESAR VARIETY PACK,3465015743,DOG,WET,12.77,12.77,0,1,PREMIUM,TRAY/TUB SML (0-4.9OZ),WET DOG CULINRY RCPS,NON NATURAL,LOAF/PATE,UNSPECIFIED
2022-02-04,2857712,2857712A_41161404,94,16505,WELL SPRING,PRIMAL ADVANCED,PRIMAL ADVANCED,128941500882,DOG,WET,2.97,2.97,0,1,ULTRA PREMIUM,CAN LRG 11.0-19.9OZ,WET DOG ANCESTRAL,NATURAL,LOAF/PATE,UNSPECIFIED
2022-02-04,2857712,2857712A_41161404,94,16505,WELL SPRING,PRIMAL ADVANCED,PRIMAL ADVANCED,126036465729,DOG,WET,2.97,2.97,0,1,ULTRA PREMIUM,CAN LRG 11.0-19.9OZ,WET DOG ANCESTRAL,NATURAL,LOAF/PATE,UNSPECIFIED
2022-02-04,2857712,2857712A_41161404,94,16505,MARS,CESAR,CESAR CANINE CUISINE,3465003677,DOG,WET,1.18,1.18,0,1,PREMIUM,TRAY/TUB SML (0-4.9OZ),WET DOG CULINRY RCPS,NON NATURAL,LOAF/PATE,UNSPECIFIED
2022-02-04,2857712,2857712A_41161404,94,16505,MARS,CESAR,CESAR FILETS IN GRAVY,3465019812,DOG,WET,1.18,1.18,0,1,PREMIUM,TRAY/TUB SML (0-4.9OZ),WET DOG CULINRY RCPS,NON NATURAL,CIG,UNSPECIFIED
2022-02-04,2857712,2857712A_41161404,94,16505,MARS,CESAR,CESAR HOME DELIGHTS,3465016253,DOG,WET,1.18,1.18,0,1,PREMIUM,TRAY/TUB SML (0-4.9OZ),WET DOG CULINRY RCPS,NON NATURAL,CIG,UNSPECIFIED
2022-02-04,2857712,2857712A_41161404,94,16505,MARS,CESAR,CESAR CANINE CUISINE,3465003678,DOG,WET,1.17,1.17,0,2,PREMIUM,TRAY/TUB SML (0-4.9OZ),WET DOG CULINRY RCPS,NON NATURAL,LOAF/PATE,UNSPECIFIED
2020-03-10,2857722,2857722A_15896430,658,15120,NUTRIWISE INC,WHOLES FELINE,WHOLES FELINE NATURALS,2670027254,CAT,DRY,6.29,6.29,0,1,PREMIUM,2.0 - 5.9 LBS,DRY CAT ING TRNSPRNCY,NATURAL,KIBBLE,KITTEN
2019-09-23,2857728,2857728A_39233693,1330,43212,EPICUREAN,MEOW BITE,MEOW BITE ORIGINAL,124391177063,CAT,DRY,3.99,3.59,1,1,MAINSTREAM,2.0 - 5.9 LBS,DRY CAT B&B,NON NATURAL,KIBBLE,UNSPECIFIED
2020-01-25,2857728,2857728A_45719768,1330,43212,NUTRIWISE INC,WHOLES SIMPLE,WHOLES SIMPLE PLUS,2670082376,CAT,DRY,8.98,8.98,0,1,PREMIUM,2.0 - 5.9 LBS,DRY CAT CSTMIZD CARE,NATURAL,KIBBLE,ADULT
2020-01-25,2857728,2857728A_45719768,1330,43212,MARS,SHEBA,SHEBA PERFECT PORTIONS,3465017750,CAT,WET,10.06,10.06,0,1,SUPER PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,CIG,UNSPECIFIED
2020-11-01,2857728,2857728A_30187219,1330,43212,NUTRIWISE INC,WHOLES SIMPLE,WHOLES SIMPLE PLUS,2670082376,CAT,DRY,8.91,8.91,0,1,PREMIUM,2.0 - 5.9 LBS,DRY CAT CSTMIZD CARE,NATURAL,KIBBLE,ADULT
2020-11-01,2857728,2857728A_30187219,1330,43212,MARS,SHEBA,SHEBA PERFECT PORTIONS,3465018050,CAT,WET,5.3,5.3,0,2,SUPER PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,CIG,UNSPECIFIED
2021-01-04,2857728,2857728A_41649845,1330,43212,MARS,SHEBA,SHEBA PERFECT PORTIONS,3465016541,CAT,WET,9.88,9.88,0,1,SUPER PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,LOAF/PATE,UNSPECIFIED
2021-01-23,2857728,2857728A_32556361,1330,43212,MARS,SHEBA,SHEBA PERFECT PORTIONS,3465017127,CAT,WET,0.87,0.87,0,9,SUPER PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,CIG,UNSPECIFIED
2021-09-06,2857728,2857728A_44280475,1330,43212,MARS,SHEBA,SHEBA PERFECT PORTIONS,3465017132,CAT,WET,0.86,0.86,0,8,SUPER PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,CIG,UNSPECIFIED
2022-02-19,2857728,2857728A_36526210,2829,43065,MARS,SHEBA,SHEBA PERFECT PORTIONS,3465017750,CAT,WET,11.46,11.46,0,1,SUPER PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,CIG,UNSPECIFIED
2022-09-22,2857728,2857728A_21415806,2829,43065,MARS,SHEBA,SHEBA PERFECT PORTIONS,3465016541,CAT,WET,13.28,13.28,0,1,SUPER PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,LOAF/PATE,UNSPECIFIED
2022-10-06,2857728,2857728A_24195804,2829,43065,MARS,SHEBA,SHEBA PERFECT PORTIONS,3465017274,CAT,WET,13.29,13.29,0,1,SUPER PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,CIG,UNSPECIFIED
2022-10-06,2857728,2857728A_24195804,2829,43065,MARS,IAMS,IAMS PROACTIVE HEALTH,2852206884,CAT,DRY,11.69,11.69,0,1,PREMIUM,2.0 - 5.9 LBS,DRY CAT CSTMIZD CARE,NON NATURAL,KIBBLE,ADULT
2022-10-29,2857728,2857728A_32381569,2829,43065,MARS,IAMS,IAMS PROACTIVE HEALTH,2852206884,CAT,DRY,11.69,11.69,0,1,PREMIUM,2.0 - 5.9 LBS,DRY CAT CSTMIZD CARE,NON NATURAL,KIBBLE,ADULT
2022-02-08,2857729,2857729A_39896866,296,44136,MARS,IAMS,IAMS CORE,2852191635,DOG,DRY,22.49,16.87,1,1,PREMIUM,14 - 19.9 LBS,DRY DOG CSTMIZD CARE,NON NATURAL,KIBBLE,ADULT
2019-08-14,2857730,2857730A_11321648,36,15237,NUTRIWISE INC,TENDER PRO,TENDER PRO PRIME,1669821816,DOG,DRY,9.99,9.99,0,1,VALUE,14 - 19.9 LBS,DRY DOG B&B,NON NATURAL,KIBBLE,ADULT
2020-09-21,2857730,2857730A_43727011,34,15212,WELL SPRING,PRIMAL,PRIMAL CAT,126036468375,CAT,DRY,17.25,12.94,1,1,ULTRA PREMIUM,2.0 - 5.9 LBS,DRY CAT ING TRNSPRNCY,NATURAL,KIBBLE,ADULT
2020-10-29,2857730,2857730A_48293456,36,15237,WELL SPRING,PRIMAL,PRIMAL CAT,126036468375,CAT,DRY,17,17,0,1,ULTRA PREMIUM,2.0 - 5.9 LBS,DRY CAT ING TRNSPRNCY,NATURAL,KIBBLE,ADULT
2021-12-18,2857730,2857730A_40923167,38,15238,EPICUREAN,YUMMY MORSELS,YUMMY MORSELS GF,10678501059,CAT,WET,1.12,1.12,0,2,SUPER PREMIUM,SNGL SRV 56.0-100.9G,WET CAT ING TRNSPRNCY,NATURAL,CIG,UNSPECIFIED
2021-12-18,2857730,2857730A_40923167,38,15238,NUTRIWISE INC,FISH STIX,FISH STIX MEDLEY,7500085526,CAT,WET,0.98,0.98,0,2,SUPER PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,CIG,UNSPECIFIED
2021-12-18,2857730,2857730A_40923167,38,15238,NUTRIWISE INC,FISH STIX,FISH STIX GRAVY LOVERS,7500086762,CAT,WET,0.75,0.75,0,2,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,CIG,ALL LIFE STAGES
2021-12-18,2857730,2857730A_40923167,38,15238,NUTRIWISE INC,FISH STIX,FISH STIX CLASSIC,7500064431,CAT,WET,0.74,0.74,0,2,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,LOAF/PATE,UNSPECIFIED
2021-12-18,2857730,2857730A_40923167,38,15238,NUTRIWISE INC,FISH STIX,FISH STIX GRAVY LOVERS,7500086771,CAT,WET,0.74,0.74,0,2,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,CIG,ALL LIFE STAGES
2021-12-18,2857730,2857730A_40923167,38,15238,NUTRIWISE INC,FISH STIX,FISH STIX GRILLED,7500015309,CAT,WET,0.74,0.74,0,2,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,CIG,UNSPECIFIED
2021-12-18,2857730,2857730A_40923167,38,15238,NUTRIWISE INC,FISH STIX,FISH STIX GRILLED,7500015126,CAT,WET,0.74,0.74,0,2,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,CIG,UNSPECIFIED
